ID,Название,Адрес,URL,Цена,ЕИ цены,Координаты lat,Координаты lng,Тип здания,Класс здания,Общая площадь,Этаж,Отделка,Залог,"Комиссия, %",Категория,Парковка,Тип парковки,Отдельный вход,Аренда части площади,"Высота потолков, м",Включено в стоимость,Несколько этажей,Отопление,Отделка,Вход,Отдельный вход,Описание,Изображения,Дата опубликования,Тип продавца,Название компании,Имя продавца,URL продавца,Номер телефона
2491012370,Теплый склад класса A общей площадью 18564.69 кв.м,"Московская область, Ленинский г.о., с. Булатниково, Центральная ул., 1А",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/teplyy_sklad_klassa_a_obschey_ploschadyu_18564.69_kv.m_2491012370,19 864 218,₽ в месяц,55.568018,37.659299,Другой,A,18564.69 м²,1,Без отделки,Без залога,0,Коммерческая недвижимость,,,,,,,,,,,,"ID: w10919
Предлагается в аренду складская площадь класса ""А"" 18564,69 м2. Местоположение: МО, г. Видное, село Булатниково.
Площадь склада по полу - 14776,95 м2. Мезонин - 2022,91 м2. Офисы - 1764,83 м2.
Высота потолков - 12 м.
Бетонный пол с антипылевым покрытием.
Шаг колонн - 12х24 м.
Ворота - доки.
Приточно-вытяжная вентиляция. Автоматическая система пожаротушения.
Огороженная охраняемая территория. Удобный транспортный подъезд.
Готовность к въезду – сентябрь 2022г.",https://70.img.avito.st/image/1/1.U8YC-bay_y80Tn0iKJg_z9xa_ymiWP0.XOH3CVjEm185O-HvzCAMunhb_BA5J-su4Bip0XFIc0g; https://00.img.avito.st/image/1/1.cYMAcray3Wo2xV9nbhMdit7R3Wyg098.pgr93u1tzVgN1JA1hruK008X57mW0qFCk6JLLLHYmBk; https://43.img.avito.st/image/1/1.CjGbtbayptitAiTVg9VmOEUWpt47FKQ.9s2oxtwE6zhqYaZizGRY8l7m_PzTGLcRoFOIdzrmoqA; https://76.img.avito.st/image/1/1.JYagKLayiW-Wnwti5khJj36LiWkAiYs.AhRZhxDOQIYVvuINu2xqLVnBXiQQ-jnuz_ymc4ioFOw; ,1656049645,Компания,PRAEDIUM,Анастасия,https://www.avito.ru/user/22ac3caea62d188c5138ea85b830f2bb/profile,+79587524532
2459491983,Теплый склад класса A общей площадью 25000.00 кв.м,"Москва, Дмитровское ш.",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/teplyy_sklad_klassa_a_obschey_ploschadyu_25000.00_kv.m_2459491983,19 791 666,₽ в месяц,55.905071,37.54305,Другой,B,25000 м²,1,Без отделки,Без залога,0,Коммерческая недвижимость,,,,,,,,,,,,"ID: w9421
Предлагаются в аренду склады в складском комплексе ""А"" класса общей площадью 25000м2 с возможностью деления от 1500м2. В населенном пункте Новосельцево, 13 км от МКАД, по Дмитровскому шоссе. В стадии завершения строительства, готовность комплекса - сентябрь 2022 г.
Готовность к въезду – август 2022г.",https://76.img.avito.st/image/1/1.PYVJoraykWx_FRNhP_Yl_KYBkWrpA5M.IPTVEGuBW7_b-2jid2npj4_eBnG1ukplalyAO9gI2YI; ,1655877937,Компания,PRAEDIUM,Анастасия,https://www.avito.ru/user/22ac3caea62d188c5138ea85b830f2bb/profile,+79587533282
2427147192,Теплый склад класса B общей площадью 17500.00 кв.м,"Москва, Рябиновая ул., 45",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/teplyy_sklad_klassa_b_obschey_ploschadyu_17500.00_kv.m_2427147192,19 687 500,₽ в месяц,55.697665,37.424128,Другой,B,17500 м²,1,Без отделки,Без залога,0,Коммерческая недвижимость,,,,,,,,,,,,"ID: L2606
На территории складского комплекса предлагаются в аренду производственно-складские площади. Территория комплекса 10 Га. 2 независимых въезда-выезда. Высота потолков 4,5 - 6 м, высокие нагрузки на перекрытия. Комплекс оснащен современными инженерными системами: освещение, отопление, водоснабжение, пожарная сигнализация, пожаротушение, дымоудаление. Собственная газовая котельная. Электроснабжение 4 МВт. На территории комплекса расположено офисное здание с возможностью аренды помещений до 5000 м2. Отличная транспортная доступность. Остановка общественного транспорта вблизи комплекса. Возможность организации любого вида производства, в том числе пищевого.",,1655807087,Компания,PRAEDIUM,Анастасия,https://www.avito.ru/user/22ac3caea62d188c5138ea85b830f2bb/profile,+79587642891
2491556193,Теплый склад класса A общей площадью 36330.00 кв.м,"Москва, МКАД, съезд 8",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/teplyy_sklad_klassa_a_obschey_ploschadyu_36330.00_kv.m_2491556193,19 678 750,₽ в месяц,55.708387,37.83337,Другой,A,36330 м²,1,Без отделки,Без залога,0,Коммерческая недвижимость,,,,,,,,,,,,"ID: w10929
В аренду предлагается отапливаемый теплый склад класса A.
Московская обл, г Раменское, поселок Гжель, ул Центральная, д 18а, 1 этаж (Юго-Восток, 39 км от МКАД).
Общая площадь 36330 м² (из них по полу:34600м²  офиса:1730м²  ).
Доки: 43
Полы - бетон с антипылью. Высота потолков - 12 м.
Шаг колонн - 12x24. 
Приточно-вытяжная система вентиляции.
Система пожаротушения - порошковая. 
Телефония и интернет. Круглосуточный режим работы. Видеонаблюдение. 

Отправим презентацию на Whatsapp, организуем просмотр в удобное для вас время!
Готовность к въезду – ноябрь 2023г.",https://67.img.avito.st/image/1/1.qsqGqbayBiOwHoQu3v_Vz1gKBiUmCAQ.o94bxuSku12dy1amQsv0qiPAEMIF8Ck6gSi1vaqxVIM; https://13.img.avito.st/image/1/1.ROE-77ay6AgIWGoFOrI75OBM6A6eTuo.xWjO5ATI1qBj_4b20GtyWj377DTH00ho0E8iqJiSzYY; ,1656411523,Компания,PRAEDIUM,Анастасия,https://www.avito.ru/user/22ac3caea62d188c5138ea85b830f2bb/profile,+79587108607
2467907230,Склад (тёплый) 20000 м²,"Москва, Кавказский б-р, 57",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_teplyy_20000_m_2467907230,18 333 500,₽ в месяц,55.62883,37.63367,Другой,,20000 м²,1,Чистовая,Без залога,0,Коммерческая недвижимость,На улице,,,,,,,,,С улицы,,"БЕЗ КОМИССИИ! Складской комплекс. Сдаётся под тёплый склад блок на первом этаже площадью 20000 кв.м. Стандартная отделка. Есть охрана. Договор аренды склада в рублях. НДС и эксплуатационные расходы включены. Кавказский бульвар, 57, метро Кантемировская. ЛОТ № 206443",https://67.img.avito.st/image/1/1.xtZPAbayaj95tugyTzLO0ZGiajnvoGg._eH0v25Y2oZmgQgyr1xndHtIUegdZjzjV-Zxn09ARTw; https://42.img.avito.st/image/1/1.r6_NXLayA0b764FLn3anqBP_A0Bt_QE.EpUxBWs8AGTFzctZXdG97od0qFkYl202i7mMDRKWbes; https://67.img.avito.st/image/1/1.4shumbayTiFYLswsJsLpz7A6TifOOEw.hbF2H0gtqYjF8VuzTNKGsVOf9mKh0h4h11-gqG2W7vY; https://23.img.avito.st/image/1/1.OshuubayliFYDhQsFukxz7AalifOGJQ.zbIOueh-38m1ProhBMFcCT18mXhwpEiS266Vx_9f8HQ; https://51.img.avito.st/image/1/1.QvGVe7ay7hijzGwVnSpJ9kvY7h412uw.bCEJrQ_kqO2Hc8Zg7Ofpkv3WSTubVU52kPkGLCPpjok; https://40.img.avito.st/image/1/1.JeanT7ayiQ-R-AsC4R8u4XnsiQkH7os.cGCmhfjdEYFpSupxIZkLmPB-FQgtFt4viwTw9_WqNz8; https://00.img.avito.st/image/1/1.ZQSTsrayye2lBUvg1fdtA00RyeszE8s.u2M8KliXOOHVj3383QMj8ZW0KZbHt6sg-KxC_vs4BXo; https://03.img.avito.st/image/1/1.ijX8gLayJtzKN6TR5MaCMiIjJtpcISQ.0gxdGyGrdCAj3x8DLuOeDaskmVVIv8a-HPbu23BcR9I; https://24.img.avito.st/image/1/1.1fpZhrayeRNvMfsef8Hd_YcleRX5J3s.s3mtQQDyR-6I9TVwqsHmQTzz5GpaOoGqTJ57FuXJ7UE; https://58.img.avito.st/image/1/1.G1cC5Layt740UzWzOKQTUNxHt7iiRbU.u-LFTtcvuVAFV1ApagAMYaIfZW4sQiv2XWtuf0kXGZA; https://74.img.avito.st/image/1/1.r6_NaLayA0b734FLnyqnqBPLA0BtyQE.bfyMvm8YoKc8Pyqeq2ckJDLZR2sfN0M0Edgp0K8saWg; https://15.img.avito.st/image/1/1.6rGVfbayRlijysRVzT7itkveRl413EQ.CYf4SFx_0Do8KMPi_DdIvuQIdKDhEGk0Z9RR-AjFuZw; https://46.img.avito.st/image/1/1.L5Bj57ayg3lVUAF0MZsnl71Eg3_DRoE.iFBrfu5mbUs7Mysl9NWmWzrQB1gikIpavKG-INX-wao; https://69.img.avito.st/image/1/1.eEM52bay1KoPblanRaRwROd61KyZeNY.KBP546aDbpikrozOHpSqVTEVWuB4gyD8I69flheSRGs; https://56.img.avito.st/image/1/1.6bqoVrayRVOe4cde9inhvXb1RVUI90c.onn7zNX5eVBpdqMMJBmUQwWIIxtZEArH36TWJU6j82s; https://77.img.avito.st/image/1/1.OGTMS7aylI36_BaAsDMwYxLolIts6pY.NzJ39KGoGa7trkDf9z8QQ4rvCPN96mw7ZTCC4PTAcPY; https://44.img.avito.st/image/1/1.vbanTLayEV-R-5NS0Ta1sXnvEVkH7RM.irpMgv4T9BFOxvbTXrLaANyXryVl9Xa_m4TAwqcd1XM; https://69.img.avito.st/image/1/1.bGNBAbaywIp3tkKHFXRkZJ-iwIzhoMI.XalAqRZN_acoOQwcxZQ53X5H2GyIvwkIh7yTK_3Hj5Q; https://29.img.avito.st/image/1/1.-JGeLLayVHiom9Z14lvwlkCPVH4-jVY.rl5kdEDIA_HjkWRdC6rDMkaqDE6s1XfiYr6H3ogYYms; https://65.img.avito.st/image/1/1.XGNBBbay8Ip3snKHdXRUZJ-m8IzhpPI.uGen0jGgcVeFp5bh4JgWkZI82EBrDFGim4E5J0uwpb4; https://96.img.avito.st/image/1/1.BfpZ1rayqRNvYSseX7oN_Yd1qRX5d6s.R8oYaQJC2KQbmJMT5aDVI5NtjMLkQ0XqU63eSs6K85w; ,1656397566,Компания,Коммерческая недвижимость в Москве,,https://www.avito.ru/user/e190811f3a70bbabc7d415dc276afde2/profile,+79584616741
2363885743,"Склад, 20000 м²","Москва, Кавказский б-р, 57",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_20000_m_2363885743,11 000,₽ в год за м²,55.628871,37.633742,Другой,A,20000 м²,1,Чистовая,1,0,Коммерческая недвижимость,,,,Да,,Эксплуатационные расходы,,,,С улицы,,"Предлагается в аренду мультитемпературный склад класса В+ в комплексе, расположенном в Южном административном округе, между ТТК (10 км) и МКАД (8 км) с возможностью выезда сразу на 2 шоссе: Варшавское и Каширское.

Ставка аренды: отапливаемый склад – 11 000 рублей / кв.м. / год, охлаждаемый склад – 12 500 рублей / кв.м. / год, морозильный склад – 13 500 рублей / кв.м. / год.

НДС и OPEX включены в арендную ставку.

Дата доступа: лето 2022.
• Класс: B+
• Нагрузка на пол: 3 т/кв. м
• Шаг колонн: 6x6 м
• Высота потолка: 4.3-8 м
• Система пожаротушения: Спринклерная
• Количество ворот: 1 на 1000 кв м
• Тип пола: Бетонные, антипылевые

Помещения расположены на первом и цокольном этажах (по 10 000 кв.м каждый).
Развернутая длина ж/д путей, проходящих по территории комплекса составляет 570 м.; автомобильных пандусов - 1 512 м.
Собственная котельная: газовые котлы мощностью по 3 200 кВт - 2 шт.
Оснащение холодильных и морозильных камер оборудованием фирмы Bitzer (Германия).
Лифты грузоподъемностью 3 и 5 тонн.
Обеспечение круглосуточного обслуживания всех систем и коммуникаций собственной службой эксплуатации.
Круглосуточная охрана, огороженная территория, система видеонаблюдения, пропускной режим.
Современная пожарная и охранная сигнализация.",https://08.img.avito.st/image/1/1.cT3O17ay3dT4YF_ZoMJxAxl03dJudt8.-TrKfwaa7REqDkVmExY0mjYWLr9RxcQdaIV2t0Wb4gg; https://61.img.avito.st/image/1/1.oNeMyLayDD66f44zwN6g6VtrDDgsaQ4.l4Pwr9bFzqEr5LFcr_2H5ClqkZHvArp9t_ORl5_HQj0; https://28.img.avito.st/image/1/1.gZ9g27ayLXZWbK97bs2Bobd4LXDAei8.9OD9aDcUwPVDSuwxf8NtaJYVMi5-omIN-WJgfQIhFxs; https://41.img.avito.st/image/1/1.tE0FYLayGKQz15qpYXa0c9LDGKKlwRo.Q02A9o1T8BP_CB0vObLuELzVkJt7IdnYMuTH7Zwex8A; https://31.img.avito.st/image/1/1.guUsbLayLgwa26wBJHqC2_vPLgqMzSw.h-XyWThvLooOid6czJCfIkN-EAnV5bs_0-4A39Qs4u0; https://34.img.avito.st/image/1/1.vwpl-rayE-NTTZHuF-y_NLJZE-XFWxE.iD1fnypgqfxKk6qxsCg1JPqPfufoqeJLuL-wpxeI8IY; ,1655470470,Компания,Агентство Недвижимости ACCESS REALTY,Максим,https://www.avito.ru/user/4ebbf06ed9cee95fe7fb2a0d4765ad15/profile,+79587944082
2454188011,"Аренда пл. 5000 - 20000 м2 под склад, аптечный","Москва, Кавказский б-р, 57с4",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/arenda_pl._5000_-_20000_m2_pod_sklad_aptechnyy_2454188011,18 333 333,₽ в месяц,55.625897,37.634452,Другой,,20000 м²,1,,1,0,Коммерческая недвижимость,На улице,,,,,,,,,,,"Лот №456319 Без Комиссии от Собственника!🔥 Аренда помещений пл. 5000 - 20000 м2 под склад, аптечный склад, пищевое производство, производство, теплый склад, офис и склад, холодильный склад м. Южная в ЮАО в складском комплексе.

Сдам склад 20000 -  кв. м. в складском комплексе класса В+, можно частями 2 блока по  5000 кв. м., 10000 кв. м. или целиком 20000 кв. м.
Первый этаж, пол ровный бетон - покрытие антипыль, отделка стен профлистом с антипылевым покрытием, потолки - 4,5 метров, шаг колонн 6х6, несколько больших ворот, крытый пандус под любой тип машин, дебаркадеры под еврофуры и газели. Возможна модификация помещений по ТЗ арендатора. Так же есть офисные помещения.
Температурный режим от +18 до -18
Своя огороженная охраняемая территория оснащенная системой охранной/пожарной сигнализации и видеонаблюдения. 
Большой объем машино-мест для отстоя и маневрирования большегрузного транспорта.
Качество хранения соответствующее мировым стандартам и подходящее под разные индустрии: фарминдустрия продукты питания, товары для детей и др. Можно получить лицензию.

Есть все коммуникации, холодное и горячее водоснабжение, приточно-вытяжная вентиляция, мокрые точки и сан узлы и мокрые точки, раздевалки и душевые для персонала. Автомойка, клининг, магазин, столовая, ресторан с полноценными вкусными и питательными завтраками и обедами для работников склада, и другие сервисы закрывающее большинство потребностей вашего бизнеса. 
Электричество по запросу.
Уникальное месторасположение.
Долгосрочный договор аренды. Предоставим юридический адрес.

Всё это: обеспечивает и существенно повышает удобство погрузочно-разгрузочных работ: сокращает время разгрузки-погрузки до минимума, а очереди на территории сводит к нулю, так же обеспечивает комфортабельную работу для сотрудников склада/офиса и, как следствие, низкую текучесть кадров и высокую лояльность к вашей компании.

Стоимость аренды: 11000 руб/м2/год включая НДС. В цену включено: эксплуатационные расходы. В цену не включено: затраты на электричество.

Чтобы получить ПОДРОБНУЮ ПРЕЗЕНТАЦИЮ С ПЛАНИРОВКОЙ И ФОТОГРАФИЯМИ, звоните или отправьте свой email и номер телефона в сообщении на портале. Высылаем в течение 15 минут по запросу!

☎ Конт. лицо: Заур , доб. 316, ЛОТ №456319",https://21.img.avito.st/image/1/1.ROTb-7ay6A3tTGoA36IT9QpY6At7Wuo.YdshzJzNM3C8rowt9qb7qK9WTDXr39bvQ4fmxCn6NYs; https://55.img.avito.st/image/1/1.7v1t9bayQhRbQsAZPfq57LxWQhLNVEA._LFhRiH0KuFFM_NmXemZyFu3Pe3A5Fg2bVq2swQ4xow; https://18.img.avito.st/image/1/1.D6YAD7ayo082uCFCEkNZt9Gso0mgrqE.UNEg0ixJazF2r30a6D6YDAOT0alCO4UeGY08knNd7w4; https://80.img.avito.st/image/1/1.sUC_TrayHamJ-Z-k0VTmUW7tHa8f7x8.nJouWooqUlGVB7CPebAuq5RZ12GgU0mnV7DnZqwv7jA; https://10.img.avito.st/image/1/1.s4FAmLayH2h2L51lKorpkJE7H27gOR0.umJoNbP1QDkQYxkLxyLe5wMLWOKLLiB4VhXp2s1WO9U; https://06.img.avito.st/image/1/1.j0TtFbayI63boqGg_3fVVTy2I6tNtCE.-FUA__MVBjHeUufgvzp9dgDkymUrtwuOl0JulwKxel4; https://70.img.avito.st/image/1/1.f5oADLay03M2u1F-cjkli9Gv03WgrdE.YkYezCuWUB8_a0F7I-CYPk4FdawGPw1WqlnprFchfDs; https://90.img.avito.st/image/1/1.67DcZbayR1nq0sVUhnq9oQ3GR198xEU.9KFgY5AES3y-tRwPY--llLRmRIthYG5cx0mVlagR0Ho; https://23.img.avito.st/image/1/1.jrwJeLayIlU_z6BYGVLUrdjbIlOp2SA.qtmk7n2IAq1iUs8KOVJyszxe5cG09WyVLZDLCIvAiS8; https://81.img.avito.st/image/1/1.VLINzray-Fs7eXpWKaMAo9xt-F2tb_o.oNkhb3CS2dpbNPt1VN94DVX81BW9x4e8DVk8eDqOzG8; https://66.img.avito.st/image/1/1.kyFtybayP8hbfr3FR8fGMLxqP87NaD0.W5jDmp4sORJDlIfP9U9c7cm6Cx1aX02C6raNwf8q2s8; https://13.img.avito.st/image/1/1.tIbvqLayGG_ZH5pii_bhlz4LGGlPCRo.SiAdFLy2U_RCtpSOxvkN9rOg85-RLUp3xeb8MFLGBhA; ,1655274556,Компания,Апекс Недвижимость - недвижимость от собственника,Заур,https://www.avito.ru/user/317a843297f2431c0333854258f5e99d/profile,+79175610634
2427408745,Теплый склад класса A общей площадью 31369.00 кв.м,"Москва, МКАД, съезд 74",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/teplyy_sklad_klassa_a_obschey_ploschadyu_31369.00_kv.m_2427408745,18 194 020,₽ в месяц,55.879287,37.447653,Другой,A,31369 м²,1,Без отделки,Без залога,0,Коммерческая недвижимость,,,,,,,,,,,,"ID: L2396
На территории логистического комплекса «ПФО-Радумля» предлагается в аренду новый складской комплекс класса ""А"". Местоположение: МО, г.о. Солнечногорск, д. Радумля, 35 км от МКАД по Ленинградскому шоссе.
Общая площадь комплекса 31369 м2. Возможна аренда части корпуса.
Этажность: 2 этажа.
Высота потолков склада - 12 м.
Высота потолков АБК - 2,7 м.
Полы - бетон с антипылевым покрытием.
Шаг колонн - 12х24 м.
Ворота - доки.
Энергоресурсы: электричество – 2,2 МВт; водоснабжение – скважина; отопление – котельная; ливневка – очистные.
Готовность к въезду – сентябрь 2022г.",https://47.img.avito.st/image/1/1.2jTSdLaydt3kw_TQ6lfWdAbXdtty1XQ.6rs0gZWe3zyN_IUCMcNB4S0Pi9bMfjwkMTYtpVcgSHA; https://68.img.avito.st/image/1/1.sc012LayHSQDb58pW5a-jeF7HSKVeR8.RgzhlBhoHi6FzJbqEHr9B0Pv0FedUMWzoqEsIM8L450; https://62.img.avito.st/image/1/1.98haObayWyFsjtksOCr4iI6aWyf6mFk.E4wbjoOXeCfPK8xaXlIKuimY8ii1EfgqkWzx9IiSNYU; ,1655356160,Компания,PRAEDIUM,Анастасия,https://www.avito.ru/user/22ac3caea62d188c5138ea85b830f2bb/profile,+79382225440
2321465970,"Сдам складское помещение, 12000 м²","Москва, ул. Ермакова Роща",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sdam_skladskoe_pomeschenie_12000_m_2321465970,18 000 000,₽ в месяц,55.758225,37.529061,Другой,,12000 м²,1,Офисная,1,0,Коммерческая недвижимость,На улице,,,,,,,,,С улицы,,"Мария. АРЕНДА БЕЗ КОМИССИИ. К прямой долгосрочной аренде от собственника предлагаются площади в индустриально-складском пространстве ЕРМАКОВА РОЩА, расположенном по адресу: г. Москва, ЦАО, Пресненский район, ул. Ермакова Роща, ОСНОВНЫЕ ХАРАКТЕРИСТИКИ: производственно-складское здание стр. 1 общей площадью 17 780 кв.м., без подвала, имеет два основных этажа, с потолками от 3 до 7 м. и небольшую офисную часть. ПРЕИМУЩЕСТВА ОБЪЕКТА: Объект удачно расположен в Центральном округе Москвы, рядом с ТТК, что обеспечивает удобный и быстрый подъезд и выезд как в направлении к центру города, так и в сторону области; Адрес объекта и близлежащие улицы входят в зону грузового каркаса Москвы (по улицам грузового каркаса допустимо движение грузовых автомобилей без специальных пропусков и разрешений); Объект находится в уникальной локации, в непосредственной близости к крупнейшему центру деловой активности Москва Сити, что делает его привлекательным для самых разных направлений бизнеса; Объект не имеет подвала, допустима высокая нагрузка на полы; Объект обеспечен всеми видами коммуникаций, шаг колонн 6-х 6 и 6-х 8 метров; Крупный земельный участок, возможность заезда и маневрирования крупнотоннажного грузового транспорта, вместительная парковка; Объект оборудован внутренним пандусом, а/м могут заезжать на 2-й этаж здания; Здание позволяет разместить на его площадях складские, производственные, автомобильные компании, дарк-сторы и распределительные центры. Объект делится, возможна аренда блоками от 3 000 кв.м. РИЭЛТОРАМ НЕ ЗВОНИТЬ.",https://76.img.avito.st/image/1/1.Qe-9Lray7QaLmW8LsxMeylaN7QAdj-8.2AnPGBKYFaVtetk_4IDqmHqJPP965DP5ghqMScPmQGI; https://70.img.avito.st/image/1/1.Swj3obay5-HBFmXs7ZwULRwC5-dXAOU.Ug41SUcFOVFPjlb2S6Nu0CFwmB3m7RJgejj66_sdI1Q; https://59.img.avito.st/image/1/1.Vvysq7ay-hWaHHgYjJYJ2UcI-hMMCvg.qsbyE7tDyRH7nd0IUZF6rwNpyEr3o1Q4Npqcf1Jj9To; https://53.img.avito.st/image/1/1.WO5wIbay9AdGlnYKTBwHy5uC9AHQgPY.hbVljuxTN7cmvnY-iyJiBqRa7gDdjkYC0ZXtFR9mZ4I; https://30.img.avito.st/image/1/1.s-lV4rayHwBjVZ0NP9zszL5BHwb1Qx0.geuHM52YoczRiSFU04YFWFlOKv6auS_TEYuLTSezP1s; https://15.img.avito.st/image/1/1.gks30rayLqIBZayvP-zdbtxxLqSXcyw.WsJJv-Ws-CL5sLjXQYxRM8hyxiHxBf3DQiXvBlWYV7Q; https://67.img.avito.st/image/1/1.8ks30rayXqIBZdyvX-2tbtxxXqSXc1w.hTcP3S_N9OAQQxM-G4xFwFntXaqI0Z6CQHren8o3Glo; https://17.img.avito.st/image/1/1.ICmzZbayjMCF0g7N_11_DFjGjMYTxI4.oRChZXCUWjIRyQONzg3BA3hq4qfy_bT0tJH1H5RT_u8; https://79.img.avito.st/image/1/1.Cls30rayprIBZSS_L-pVftxxprSXc6Q.UOpk6UA2mZKTTtOsFaTvEdRJRzU5q7HGBEBFHO_oyXM; ,1656935829,Компания,МосКомНед,Мария,https://www.avito.ru/user/7aff1d7205acb9e820e26be57383bf8d/profile,+79587173611
2490855890,Теплый склад класса A общей площадью 22991.00 кв.м,"Москва, Каширское ш.",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/teplyy_sklad_klassa_a_obschey_ploschadyu_22991.00_kv.m_2490855890,17 818 025,₽ в месяц,55.594938,37.726535,Другой,A,22991 м²,1,Без отделки,Без залога,0,Коммерческая недвижимость,,,,,,,,,,,,"ID: L2817
Ф-А:
В аренду предлагается складская площадь класса ""А"" площадью 22991 м2. Местоположение: МО, г. Домодедово, мкр Северный, 14 км от МКАД по Каширскому шоссе.
Площадь склада - 22091 м2. Офисы - 900 м2.
Высота потолков - 12 м.
Бетонный пол с антипылевым покрытием и нагрузкой 7 т/м2.
Шаг колонн - 12х24 м.
Ворота - доки (оснащены воздушными завесами).
Спринклерная система пожаротушения и пожарная сигнализация.
Современные системы телекоммуникаций.
Парковочные места для грузового и легкового автотранспорта.
Централизованная система безопасности, контроль доступа.
Системы отопления и вентиляции.
Готовность к въезду – октябрь 2022г.",https://29.img.avito.st/image/1/1.tHsisbayGJIUBpqfRvf7HfwSGJSCEBo.lA6UgFSsW4EGi5lem7M00NAPsTGQ9HCB2HL2GUYR0Bg; https://49.img.avito.st/image/1/1.MKkfqraynEApHR5Nc9Z_z8EJnEa_C54.OTYM8TbXN24pd4teUsCJEEFdLVoerEeNuFNMAVgCyGY; https://96.img.avito.st/image/1/1.LcPrgraygSrdNQMnvfpipTUhgSxLI4M.z9DaF_UZSbBlvpm4Ur-xj87sV1V2jyy0c8yW-D92M4o; ,1655701943,Компания,PRAEDIUM,Анастасия,https://www.avito.ru/user/22ac3caea62d188c5138ea85b830f2bb/profile,+79587006188
2266971180,Теплый склад класса A общей площадью 21000.00 кв.м,"Москва, Каширское ш.",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/teplyy_sklad_klassa_a_obschey_ploschadyu_21000.00_kv.m_2266971180,17 500 000,₽ в месяц,55.594938,37.726535,Другой,A,21000 м²,1,Без отделки,Без залога,0,Коммерческая недвижимость,,,,,,,,,,,,"ID: w10217
Предлагается в аренду склад класса ""А"". Местоположение: МО, г. Видное, рп Горки Ленинские 9 км от МКАД по Каширскому шоссе.
Общая площадь - 21000 м2. Из них:
Площадь склада - 15000 м2, мезонин - 3000 м2, АБК - 3000 м2.
Высота потолка - 12 м.
Полы - бетон с антипылевым покрытием и нагрузкой 6 т/м2.
Шаг колонн - 12х24 м.
Ворота - доки.
Готовность к въезду: октябрь 2022 года.
Готовность к въезду – сентябрь 2022г.",https://63.img.avito.st/image/1/1.MhMUfraynvoiyRz3fAIpavvdnvy035w.TVjUJ_bPdgRC34YwYKJQD4CCoBbUcF8UxCAxQ_drUVQ; https://02.img.avito.st/image/1/1.kxrzGLayP_PFr73-2WaIYxy7P_VTuT0.popMpBJb2eDZLVXaR2zsnRkXOuTSA81kLntRYPSVpSA; ,1655877957,Компания,PRAEDIUM,Анастасия,https://www.avito.ru/user/22ac3caea62d188c5138ea85b830f2bb/profile,+79584664682
2299643093,Теплый склад класса A общей площадью 50000.00 кв.м,"Москва, Ярославское ш.",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/teplyy_sklad_klassa_a_obschey_ploschadyu_50000.00_kv.m_2299643093,17 500 000,₽ в месяц,55.88143,37.724659,Другой,A,50000 м²,1,Без отделки,Без залога,0,Коммерческая недвижимость,,,,,,,,,,,,"ID: w10491
В новом Логистическом комплексе класса ""А"" предлагаются в аренду складские площади. Местоположение: МО, г. Сергиев Посад, 23 км от МКАД по Ярославскому шоссе. 
Общая площадь 50000 м2.
Высота потолков - 14-15 м.
Полы - бетон с антипылевым покрытием.
t складского комплекса +12 С.
Сетка колонн - 12х24 м.
Ворота - доки.
Стеллажное и напольное хранение.
Водоснабжение. Пожарный водопровод, спринклерная система пожаротушения.
Независимое энерго- и теплоснабжение.
Видеонаблюдение. Охрана 24/7.",https://95.img.avito.st/image/1/1.Zgvfr7ayyuLpGEjvn94CYTQMyuR_Dsg.qvZskXmt2xmCMw_PXwETnt3err25h3ttwVJI5eDs0FU; https://09.img.avito.st/image/1/1.8OiOubayXAG4Dt4M4s6UgmUaXAcuGF4.dPNcRLn6Og_rBcKbu3fFPPYcJmlag5-612IpgVBpS2k; https://45.img.avito.st/image/1/1.0NOv4LayfDqZV_43g6O0uURDfDwPQX4.Cfyj2gZS6UV9w0b_zjmPhTDDBTMPloU1u-T7KLsfoEs; ,1655877952,Компания,PRAEDIUM,Анастасия,https://www.avito.ru/user/22ac3caea62d188c5138ea85b830f2bb/profile,+79584676480
